#group,false,false,true,true,false,false,true,true,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string,string,string
#default,_result,,,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,host,instance,job,user
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:03.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:08.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:13.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:18.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:23.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:28.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:33.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:38.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:43.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:48.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:53.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:16:58.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:03.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:08.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:13.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:18.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:23.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:28.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:33.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:38.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:43.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:48.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:53.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:17:58.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:03.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:08.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:13.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:18.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:23.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:28.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:33.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:38.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:43.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:48.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:53.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:18:58.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:03.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:08.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:13.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:18.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:23.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:28.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:33.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:38.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:43.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:48.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:53.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:19:58.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:03.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:08.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:13.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:18.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:23.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:28.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:33.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:38.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:43.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:48.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:53.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:20:58.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:03.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:08.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:13.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:18.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:23.407Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:28.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:33.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:38.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:43.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:48.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:53.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:21:58.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:03.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:08.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:13.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:18.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:23.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:28.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:33.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:38.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:43.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:48.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:53.406Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:22:58.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:03.405Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:08.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:13.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:18.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:23.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:28.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:33.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:38.403Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:43.398Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:48.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:53.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:23:58.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:03.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:08.397Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:13.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:18.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:23.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:28.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:33.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:38.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:43.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:48.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:53.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:24:58.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:03.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:08.395Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:13.394Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:18.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:23.394Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:28.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:33.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:38.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:43.394Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:48.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:53.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:25:58.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:03.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:08.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:13.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:18.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:23.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
,,3,2023-10-27T20:00:00.341Z,2023-10-27T21:00:00.341Z,2023-10-27T20:26:28.393Z,33601490944,node_memory_MemTotal_bytes,prometheus_remote_write,b72f245628d6,PROXMOX,node_exporter,ivan
