benchmark_id,framework,sf,instance,cpu_usage
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,AIRFLOW,3.0591775325984374
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,AIRFLOW,22.802611752885372
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,SOURCE,16.73407482304609
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,SOURCE,16.649899396387745
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,TARGET,9.51898734177637
MjAyMzExMDgxMjM3NDQ=,Airflow + Spark,3,TARGET,21.982974461669517
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,AIRFLOW,4.651162790664579
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,AIRFLOW,18.063221274481293
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,SOURCE,18.7721968543845
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,SOURCE,22.233300099706835
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,TARGET,20.53752535495574
MjAyMzExMDgxMjM5MTU=,Airflow + Spark,4,TARGET,21.915747241717245
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,AIRFLOW,7.892057026463376
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,AIRFLOW,22.199592668046172
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,SOURCE,24.96179317371155
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,SOURCE,22.08955223878902
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,TARGET,25.02548419978332
MjAyMzExMDgxMjQxMDk=,Airflow + Spark,5,TARGET,22.011005502746674
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,AIRFLOW,3.0576441102939436
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,AIRFLOW,28.42741935488673
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,SOURCE,26.649874055437824
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,SOURCE,21.654135338355278
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,TARGET,25.312031952066462
MjAyMzExMDgxMjQzMjU=,Airflow + Spark,6,TARGET,21.646942800776188
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,AIRFLOW,3.761283851517186
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,AIRFLOW,30.05519317608771
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,AIRFLOW,37.29838709675208
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,SOURCE,23.511604439955324
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,SOURCE,19.52811244976899
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,SOURCE,22.941767068275194
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,TARGET,23.62720403023139
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,TARGET,20.900000000014206
MjAyMzExMDgxMjQ1NTk=,Airflow + Spark,7,TARGET,22.171945701352485
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,AIRFLOW,3.35167583789453
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,AIRFLOW,17.08542713567741
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,AIRFLOW,19.402985074624894
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,SOURCE,22.177215189855602
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,SOURCE,21.060530265131238
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,SOURCE,21.042084168352133
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,TARGET,20.51802945656655
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,TARGET,21.110555277650867
MjAyMzExMDgxMjQ4NTE=,Airflow + Spark,8,TARGET,20.772704465627715
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,AIRFLOW,4.026170105695922
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,AIRFLOW,24.40506329112458
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,AIRFLOW,14.970059880223028
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,SOURCE,23.368740515924312
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,SOURCE,18.25955734408435
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,SOURCE,21.155778894462447
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,TARGET,22.470767666477265
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,TARGET,17.10000000000604
MjAyMzExMDgxMjUyMDE=,Airflow + Spark,10,TARGET,24.384112619421597
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,AIRFLOW,3.256513026061615
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,AIRFLOW,15.826260609070003
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,AIRFLOW,21.802618328314534
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,AIRFLOW,21.759023894261354
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,SOURCE,22.743318204726638
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,SOURCE,19.26743602609277
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,SOURCE,21.245605223503897
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,SOURCE,18.624497991964102
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,TARGET,24.391480730235997
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,TARGET,19.889224572006924
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,TARGET,20.883534136538263
MjAyMzExMDgxMjU1NTA=,Airflow + Spark,12,TARGET,18.602312719965067
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,AIRFLOW,3.0075187970080774
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,AIRFLOW,15.127309036468887
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,AIRFLOW,27.23638180906804
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,AIRFLOW,14.012096774212107
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,AIRFLOW,16.63316582912736
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,SOURCE,25.643614336188424
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,SOURCE,23.18113396889159
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,SOURCE,19.10732196588974
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,SOURCE,20.15037593982838
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,SOURCE,9.614421632455414
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,TARGET,28.740359897165018
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,TARGET,24.072216649951343
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,TARGET,20.209059233442044
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,TARGET,20.26078234705408
MjAyMzExMDgxMzAwMjQ=,Airflow + Spark,14,TARGET,19.518314099332173
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,2.9693004529353235
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,13.906953476752221
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,33.55097940732708
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,14.12118177264577
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,35.00753390261014
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,AIRFLOW,16.505840528194547
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,32.48987854248282
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,21.01814516128811
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,15.651736285840634
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,20.64289301858833
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,19.658119658125
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,SOURCE,16.267465069871292
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,30.87044534413191
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,19.879518072272834
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,16.156547917709645
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,20.53346753903073
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,19.73947895792237
MjAyMzExMDgxMzA1Mjg=,Airflow + Spark,17,TARGET,14.932802389253663
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,3.5175879396821985
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,11.818181818190322
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,16.35000000003456
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,13.691073219662275
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,19.444444444434442
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,12.973245835431433
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,AIRFLOW,25.728643216068004
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,29.62588473207931
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,20.130522088349796
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,17.218875502002863
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,18.464626191694816
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,18.07228915662472
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,18.72169099146422
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,SOURCE,6.97791164659467
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,26.61249365159744
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,18.018018018027202
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,18.80988401411398
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,20.110330992979733
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,15.640766902124431
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,19.325616507327396
MjAyMzExMDgxMzExNDM=,Airflow + Spark,20,TARGET,19.529293940880226
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,4.868154158247522
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,10.294117647060633
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,33.40080971663543
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,12.361251261341135
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,14.443885254159852
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,31.391260673040094
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,10.257705912065228
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,AIRFLOW,15.659617321249838
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,26.190476190469163
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,17.876815222841678
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,18.085642317379268
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,12.825651302616345
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,19.335347432033824
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,16.406643180659263
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,16.164658634534433
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,SOURCE,12.184024266918238
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,25.47314578005187
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,17.791104447771016
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,17.531486146103013
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,12.147177419367166
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,19.32561650729824
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,15.098137896323346
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,16.10297829380135
MjAyMzExMDgxMzE5MjA=,Airflow + Spark,24,TARGET,13.397371081884463
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,8.921370967782263
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,15.885022692927823
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,29.20443101710944
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,19.450000000006487
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,24.397590361456736
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,35.300050428643445
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,13.590772316903422
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,11.981799797760273
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,AIRFLOW,7.88944723617716
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,30.68809643396418
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,27.64676367286035
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,17.780010045179427
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,17.866129843978804
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,21.09256449164932
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,19.45837512534199
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,19.939728779525822
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,17.65002521431934
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,SOURCE,17.796610169477788
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,33.19838056679029
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,27.48743718590103
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,17.043740573149925
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,17.57028112448255
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,21.28088754411037
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,19.393939393929774
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,20.08012018026668
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,17.79575328614255
MjAyMzExMDgxMzI4MzQ=,Airflow + Spark,29,TARGET,17.164179104494504
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,3.331650681473048
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,12.030075187977653
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,20.732931726906372
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,16.791604197891317
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,24.245472837014574
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,13.829256115830892
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,13.329979879245629
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,13.732394366201722
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,38.06875631953241
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,13.266832917689959
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,AIRFLOW,7.572718154432541
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,8.234660925731022
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,21.908127208504887
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,21.58920539729752
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,20.159283225508723
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,17.602808425287783
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,20.7831325301348
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,18.19999999999763
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,19.28679055749969
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,16.08848667672154
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,20.703517587957336
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,SOURCE,12.26034308779044
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,8.737864077676155
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,22.492401215817107
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,21.61484453360164
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,20.312499999974413
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,17.413185707089294
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,20.789074355084765
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,17.962870045154876
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,18.781470292040563
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,15.927419354834788
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,20.752797558495555
MjAyMzExMDgxMzM5MDk=,Airflow + Spark,35,TARGET,12.8398791540874
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,4.3107769423785065
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,14.621932899343133
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,12.543903662824343
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,32.22557905337185
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,12.801204819274759
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,16.607773851581804
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,14.892553723141031
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,15.527638190950158
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,16.3727959697485
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,16.53306613227999
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,12.898330804244004
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,13.176352705410594
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,AIRFLOW,13.383458646649151
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,5.451541850232284
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,19.68937875752124
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,19.019019019014333
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,15.596790371112878
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,8.123107971734514
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,16.006021073759424
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,19.638372677036795
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,20.291310899049257
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,20.230923694766485
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,20.440881763530754
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,19.338677354709194
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,20.739630184917665
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,SOURCE,18.45148315737374
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,5.3980370774212725
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,19.569569569563587
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,19.21353907414405
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,15.979899497475566
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,7.247106190234814
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,16.36178861788347
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,19.64912280703836
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,20.211161387641052
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,20.140280561135327
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,20.4795204795093
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,19.18837675349112
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,21.446509291842023
MjAyMzExMDgxMzUyMTM=,Airflow + Spark,42,TARGET,18.26874685454614
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,2.9573934837190468
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,11.874684183964636
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,19.96974281393706
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,23.154701718908438
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,16.313131313121918
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,21.092564491652606
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,14.710327455927663
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,40.28268551234548
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,13.453815261074883
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,13.032581453627648
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,13.122171945656905
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,40.32258064512849
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,13.69315342329845
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,8.833922261486
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,AIRFLOW,10.764587525158255
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,9.513960703203898
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,20.601503759419863
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,19.215291750503646
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,22.038980509765224
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,19.76919217262564
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,18.213748118439153
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,16.456970306982516
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,19.07630522089337
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,19.519519519531624
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,19.658119658102397
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,17.921686746983863
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,20.462543991957176
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,21.113340020056683
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,18.440779610183093
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,SOURCE,15.090543259570335
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,9.19835560123452
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,20.58232931727132
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.593253968273476
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,21.970839617890796
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.779669504247728
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,18.373493975896903
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,16.507297433309095
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.2211682476323
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.419419419431
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.60882647943533
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,17.930688096438015
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,20.390781563105836
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,20.940819423372485
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,19.66067864271546
MjAyMzExMDgxNDA3NDg=,Airflow + Spark,50,TARGET,14.939024390241363
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,3.9959534648739714
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,12.399598393581373
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,12.257100149483307
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,19.96981891348579
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,19.395465994981212
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,14.725163893091878
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,15.629742033405588
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,17.658829414697212
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,46.57398212514728
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,13.409770687950342
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,13.784461152872174
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,13.96169354837386
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,12.217194570173554
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,13.547415955879796
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,34.84999999998959
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,13.997985901307317
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,16.011934361004958
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,AIRFLOW,16.708732963165858
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,SOURCE,9.899497487423671
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,SOURCE,19.91971901655635
MjAyMzExMDgxNDI2MjU=,Airflow + Spark,60,SOURCE,19.05717151455161
