benchmark_id,framework,sf,instance,filesystem_size
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.568231936
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.546322432
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.557979647999996
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.569612288000002
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.547637247999997
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.559233024
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.548431872000002
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.562255872
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.574969856
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.587696128
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.617928703999997
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.627103744
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.627582976000003
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.64386048
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.40879104
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.40907776
MjAyMzExMDcxNTU3NTk=,Airbyte,20,TARGET,20.409319423999996
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025302016000001
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025175039999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,AIRBYTE,14.025334784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,10.203021312
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,10.548805631999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,10.993655808
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,11.458269184
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,11.927252992
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,12.351913984
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,12.789092351999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,13.19069696
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,13.561270272
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,13.919502335999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,14.310158335999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,14.81216
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,15.215026176000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,15.611924479999999
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,16.017825792
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,16.335876096
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,16.685981696
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,16.967667712
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,17.253322752
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,17.528446975999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,17.779679232000003
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,18.030329856
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,18.386980864
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,18.863538176
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,19.319193600000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,19.679862784
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,20.042113024
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,20.511682559999997
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,21.138898943999997
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,21.676417024
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,22.272847872000003
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,22.866169856
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,25.0481664
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,27.540353024
MjAyMzExMDcxNjI4MjE=,Airbyte,24,SOURCE,29.663498239999996
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.414398464
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.428337152
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.441706496
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.426735616000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.427255807999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.473319423999996
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.473696256
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.474257408
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.502360064
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.508602368
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.519915519999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.520448000000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.543332352
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.523966464
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.521906176
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.544704511999996
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.52276224
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.534374399999997
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.54596608
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.53517312
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.524335104
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.524711936
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.538470399999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.56343552
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.588331008
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.600991743999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.625797119999998
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.636790784000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.611178496
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.611661824000002
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.645318656
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.431007744
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.434690048
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.434972672
MjAyMzExMDcxNjI4MjE=,Airbyte,24,TARGET,20.435202048
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735814655999999
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735912960000002
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735745024
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735904768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,AIRBYTE,14.735908864
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,10.203004927999999
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,10.569363456000001
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,11.045122048000001
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,11.483148288
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,11.925143552
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,12.353568767999999
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,12.79178752
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,13.208522752
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,13.573849088
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,13.93555456
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,14.253920255999999
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,14.544297983999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,14.976319488
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,15.311048704000001
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,15.760334848
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,16.146587648
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,16.547065856
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,16.940957695999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,17.225388032
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,17.539719168000005
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,17.819078656
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,18.101768192
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,18.365407232000003
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,18.608513024
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,18.849644544
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,19.076001792
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,19.295141888000003
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,19.56653056
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,19.806818304
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,20.183281664000003
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,20.64084992
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,21.038678016
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,21.418495999999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,21.779668991999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,22.098927616
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,22.601433087999997
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,23.193518079999997
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,23.756673024
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,24.325967872
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,24.921108479999997
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,25.428201472
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,27.968700416
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,30.209851392
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,32.315322368000004
MjAyMzExMDcxNzA2MTA=,Airbyte,29,SOURCE,33.92129433600001
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.440735743999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.504080384
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.518866944
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.533493760000002
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.564455424
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.564742144
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.499718144000003
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.5274112
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.541734912
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.542255104
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.528984064
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.488122368
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.51448832
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.481347583999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.481847296
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.482351104
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.471635967999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.460896256
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.494901247999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.562501632
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.484521984000004
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.529692671999996
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.563652608
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.463271936
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.474834943999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.497584128
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.502437888
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.509470719999996
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.519170048
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.564373504
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.503732224
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.528549888
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.553383936000003
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.553875456
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.517838848
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.483653632
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.492820480000002
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.468477952
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.607479808
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.610158592
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.463075328000002
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.464160768
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.464410624
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.464615423999998
MjAyMzExMDcxNzA2MTA=,Airbyte,29,TARGET,20.464873472
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612153856
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.61214976
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.612309504
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,AIRBYTE,15.6123136
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,10.203103232000002
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,10.590425088
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,11.041951744000002
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,11.486965759999999
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,11.961253888000002
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,12.417851392000001
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,12.820168704
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,13.25568
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,13.686288384
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,14.068752384
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,14.418829312000002
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,14.711304192
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,15.017037823999999
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,15.276752896
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,15.49328384
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,15.883554816
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,16.367103999999998
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,16.794206208
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,17.165336576
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,17.577201664
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,17.911009280000002
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,18.231345152
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,18.540273664
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,18.834427904
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,19.099881472
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,19.48807168
MjAyMzExMDcxNzU0MDY=,Airbyte,35,SOURCE,19.604217855999998
