benchmark_id,framework,sf,instance,memory_buffer
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.2933769226074219
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3041534423828125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.319610595703125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.32048797607421875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3216819763183594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.316070556640625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3091278076171875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.33599853515625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3479804992675781
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3254737854003906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3393974304199219
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3265533447265625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3277854919433594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3440666198730469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3443489074707031
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.34484100341796875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.34514617919921875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3462181091308594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3464813232421875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,AIRBYTE,0.3467521667480469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.889659881591797
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.891902923583984
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.8943023681640625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.894390106201172
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.894630432128906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.894630432128906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.894706726074219
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.8948822021484375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.895111083984375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.9061279296875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.9061279296875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.9061279296875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.906578063964844
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.906578063964844
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.191089630126953
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,6.081432342529297
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,5.997989654541016
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,5.938568115234375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,5.8801422119140625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,5.138481140136719
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,4.764675140380859
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,4.510246276855469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,4.287117004394531
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,4.05047607421875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,3.8216323852539062
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,3.7074241638183594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,3.337017059326172
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,3.0390090942382812
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9370803833007812
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.1688613891601562
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.0406227111816406
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.9319839477539062
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.874114990234375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.7170181274414062
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.6574287414550781
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5948638916015625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5069007873535156
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.4513130187988281
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.4341201782226562
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.2459945678710938
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.1224822998046875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.9399261474609375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.8623809814453125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.8589820861816406
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.81585693359375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.7892875671386719
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,0.8118476867675781
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5243377685546875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5243377685546875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5247573852539062
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5294914245605469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5353279113769531
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5416641235351562
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.54730224609375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5514678955078125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.5516319274902344
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,1.551666259765625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.2644309997558594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.2646141052246094
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.2646141052246094
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.264759063720703
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.264759063720703
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.35223388671875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.5579071044921875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.8144874572753906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.925495147705078
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9256210327148438
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9262657165527344
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.926483154296875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9268264770507812
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9269027709960938
MjAyMzExMDcxODU0NDQ=,Airbyte,42,SOURCE,2.9269027709960938
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,0.2745819091796875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,1.0229568481445312
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,1.98638916015625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,2.4195022583007812
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,2.7272796630859375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,3.2353553771972656
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,3.634716033935547
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.0335693359375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.432060241699219
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.84063720703125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.208518981933594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.558597564697266
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.876125335693359
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.159633636474609
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.853473663330078
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.897697448730469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.061775207519531
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.027801513671875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.102283477783203
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.082435607910156
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.138877868652344
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.426048278808594
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.616691589355469
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.69696044921875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.713417053222656
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.831138610839844
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.5773773193359375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.314067840576172
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.5199737548828125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,3.9903793334960938
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.159019470214844
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.361293792724609
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.316074371337891
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.503993988037109
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.643779754638672
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.693214416503906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.558025360107422
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.6403961181640625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.829982757568359
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.347110748291016
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.575592041015625
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.959587097167969
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.057521820068359
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.041877746582031
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.071834564208984
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.0032196044921875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.114601135253906
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,4.869194030761719
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.397186279296875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,5.824817657470703
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.20135498046875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.547901153564453
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,6.855762481689453
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.133766174316406
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.397918701171875
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.564952850341797
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.559700012207031
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.578929901123047
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.579944610595703
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.578006744384766
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.577449798583984
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.576084136962891
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.579273223876953
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.5567474365234375
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.576530456542969
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.252727508544922
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.393016815185547
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.5264434814453125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.4596710205078125
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.540485382080078
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.613883972167969
MjAyMzExMDcxODU0NDQ=,Airbyte,42,TARGET,7.544834136962891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.4295997619628906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5312538146972656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5210113525390625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5807037353515625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5459098815917969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5299339294433594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5583152770996094
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5497360229492188
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5317306518554688
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.57891845703125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5782890319824219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5531425476074219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5791664123535156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5732460021972656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5551109313964844
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.583770751953125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5813369750976562
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5946693420410156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5824432373046875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5449028015136719
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5327835083007812
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5584487915039062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5336875915527344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5468978881835938
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.5530204772949219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.54058837890625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.4729423522949219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.4486274719238281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.48455810546875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.4298820495605469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.4283714294433594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3723335266113281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.36655426025390625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3383674621582031
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3871192932128906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3647727966308594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.32147216796875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2731513977050781
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.31124114990234375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.26644134521484375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3044395446777344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2722129821777344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.29750823974609375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2530937194824219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2764739990234375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.30915069580078125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2670478820800781
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2942314147949219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2517051696777344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.27239990234375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3017311096191406
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.23929595947265625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.24741363525390625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2686729431152344
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2932243347167969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.23447418212890625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2590217590332031
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.291229248046875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.22949600219726562
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.23889923095703125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.264678955078125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.28763580322265625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2681541442871094
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2580070495605469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.27167510986328125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.28456878662109375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2515525817871094
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2976799011230469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.25342559814453125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.25994110107421875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2658576965332031
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.26068115234375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.301025390625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2903404235839844
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.2801322937011719
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3006134033203125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.24478530883789062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.25389862060546875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3354034423828125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3038673400878906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.27233123779296875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.29706573486328125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.34021759033203125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.27339935302734375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3205680847167969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3522186279296875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3433341979980469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.34403228759765625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3443794250488281
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.34464263916015625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3448905944824219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3452606201171875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.34578704833984375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,AIRBYTE,0.3461647033691406
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.584228515625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5799560546875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.579975128173828
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.579982757568359
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.580074310302734
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585117340087891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585117340087891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585117340087891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585117340087891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585117340087891
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585506439208984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585506439208984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585563659667969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585563659667969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585563659667969
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585628509521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585628509521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585628509521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585628509521484
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.585674285888672
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5857086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5857086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5857086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5857086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.5857086181640625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.283195495605469
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.1279296875
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,7.002674102783203
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,6.852893829345703
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,6.571102142333984
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,6.2041015625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,5.903057098388672
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,5.799591064453125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,5.134452819824219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,4.939281463623047
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,4.871269226074219
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,4.3033599853515625
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.6829185485839844
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.617473602294922
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.5155982971191406
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.4626083374023438
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.372058868408203
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.295269012451172
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.233081817626953
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.1304359436035156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.0726356506347656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,3.0075454711914062
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.963153839111328
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.8903884887695312
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.8605575561523438
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.7678146362304688
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.7283859252929688
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.646087646484375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.6444778442382812
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5564613342285156
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5376014709472656
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.463897705078125
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.457286834716797
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.3950271606445312
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.3589553833007812
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.275981903076172
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.2647972106933594
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5213966369628906
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5217132568359375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5218353271484375
MjAyMzExMDcyMDEwNTY=,Airbyte,50,SOURCE,2.5219993591308594
